name,time,application_id,device_id,measurement_id,value_float
Seasonal_Storage_System,2024-08-05T01:41:59.251Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:42:59.283Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:43:59.277Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:44:59.31Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:45:59.33Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:46:59.335Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:47:59.358Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:48:59.353Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:49:59.377Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:50:59.395Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:51:59.422Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:52:59.455Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:53:59.489Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:54:59.497Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:55:59.515Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:56:59.546Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:57:59.558Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:58:59.564Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T01:59:59.597Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:00:59.621Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:01:59.633Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:02:59.641Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:03:59.682Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:04:59.745Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:05:59.819Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:06:59.75Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:07:59.752Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:08:59.744Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:09:59.761Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:10:59.784Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:11:59.746Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:12:59.753Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:13:59.754Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:14:59.752Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:15:59.752Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:16:59.684Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:17:59.747Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:18:59.749Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:19:59.761Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:20:59.748Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:21:59.754Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:22:59.748Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:23:59.756Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:24:59.75Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:25:59.755Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:26:59.757Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:27:59.757Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:28:59.758Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:29:59.75Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:30:59.687Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:31:59.687Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:32:59.686Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:33:59.687Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:34:59.687Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:35:59.686Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:36:59.686Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:37:59.686Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:38:59.687Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:39:59.688Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:40:59.688Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:41:59.688Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:42:59.688Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:43:59.688Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:44:59.689Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:45:59.789Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:46:59.82Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:47:59.842Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:48:59.889Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:49:59.919Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:50:59.919Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:51:59.939Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:52:59.945Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:53:59.982Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:55:00.001Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:56:00.02Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:57:00.039Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:58:00.049Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T02:59:00.052Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:00:00.066Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:01:00.068Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:02:00.083Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:03:00.094Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:04:00.11Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:05:00.155Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:06:00.086Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:07:00.174Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:08:00.203Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:09:00.223Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:10:00.241Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:11:00.266Z,Water Plant,Drain,Drain High Level Switch,0.0
