sep=,
"Time","Electrolyser Power (W)","Electrolyser Production Rate (%)","Hydrogen Flow Rate (NL/h)","Electrolyser Stack Voltage (V)","Electrolyser Stack Current (A)","Container PV Power (W)"
2024-07-10 14:51:30,2387,100,503,41.8,52.3,4100
2024-07-10 14:51:31,2387,100,504,41.8,52.4,4574
2024-07-10 14:51:32,2387,100,504,41.8,52.4,4134
2024-07-10 14:51:33,2387,100,504,41.8,52.4,3135
2024-07-10 14:51:34,2395,100,505,41.8,52.5,2909
2024-07-10 14:51:35,2395,100,504,41.8,52.5,2627
2024-07-10 14:51:36,2395,97,505,41.8,52.5,2330
2024-07-10 14:51:37,2395,95,503,41.8,52.3,2271
2024-07-10 14:51:38,2395,93,494,41.6,50.2,2231
2024-07-10 14:51:39,2293,91,478,41.5,49.7,2186
2024-07-10 14:51:40,2293,90,474,41.4,49.3,2148
2024-07-10 14:51:41,2293,88,465,41.3,48.4,2105
2024-07-10 14:51:42,2293,87,461,41.3,48.0,2090
2024-07-10 14:51:43,2293,86,457,41.2,47.5,2071
2024-07-10 14:51:44,2112,86,442,41.1,45.9,2063
2024-07-10 14:51:45,2112,85,436,41.0,45.3,2050
2024-07-10 14:51:46,2112,85,438,41.0,45.6,2040
2024-07-10 14:51:47,2112,85,440,41.0,45.8,2030
2024-07-10 14:51:48,2112,85,439,41.0,45.6,2030
2024-07-10 14:51:49,2051,84,438,41.0,45.5,2021
2024-07-10 14:51:50,2051,84,437,41.0,45.4,2016
2024-07-10 14:51:51,2051,84,433,40.9,45.0,2011
2024-07-10 14:51:52,2051,83,431,40.9,44.9,2003
2024-07-10 14:51:53,2051,83,432,40.9,44.9,1996
2024-07-10 14:51:54,2014,83,431,40.9,44.8,1994
2024-07-10 14:51:55,2014,83,426,40.9,44.3,1987
2024-07-10 14:51:56,2014,83,426,40.9,44.3,1984
2024-07-10 14:51:57,2014,83,426,40.9,44.3,1981
2024-07-10 14:51:58,2014,82,427,40.9,44.4,1979
2024-07-10 14:51:59,1996,82,428,40.9,44.5,1976
2024-07-10 14:52:00,1996,82,427,40.9,44.4,1976
2024-07-10 14:52:01,1996,83,425,40.9,44.2,1980
2024-07-10 14:52:02,1996,83,419,40.8,43.6,1980
2024-07-10 14:52:03,1996,83,419,40.8,43.6,1981
2024-07-10 14:52:04,1981,83,427,40.9,44.4,1984
2024-07-10 14:52:05,1981,83,430,40.9,44.7,1988
2024-07-10 14:52:06,1981,83,429,40.9,44.6,1995
2024-07-10 14:52:07,1981,84,427,40.9,44.3,2012
2024-07-10 14:52:08,1981,84,426,40.9,44.3,2012
2024-07-10 14:52:09,1988,84,426,40.9,44.3,2022
2024-07-10 14:52:10,1988,85,427,40.9,44.4,2041
2024-07-10 14:52:11,1988,86,435,41.0,45.2,2057
2024-07-10 14:52:12,1988,86,435,41.0,45.3,2074
2024-07-10 14:52:13,1988,88,435,41.0,45.2,2100
2024-07-10 14:52:14,2035,88,435,41.0,45.3,2119
2024-07-10 14:52:15,2035,89,437,41.0,45.4,2147
2024-07-10 14:52:16,2035,91,439,41.0,45.7,2178
2024-07-10 14:52:17,2035,91,442,41.1,46.0,2178
2024-07-10 14:52:18,2035,92,445,41.1,46.5,2207
2024-07-10 14:52:19,2102,94,448,41.1,46.6,2254
2024-07-10 14:52:20,2102,96,450,41.2,46.8,2308
2024-07-10 14:52:21,2102,100,452,41.2,47.0,2476
2024-07-10 14:52:22,2102,100,453,41.2,47.1,2561
2024-07-10 14:52:23,2102,100,454,41.2,47.2,2736
2024-07-10 14:52:24,2137,100,457,41.3,47.6,3194
2024-07-10 14:52:25,2137,100,458,41.3,47.6,3436
2024-07-10 14:52:26,2137,100,463,41.3,48.2,4452
2024-07-10 14:52:27,2137,100,467,41.4,48.5,5497
2024-07-10 14:52:28,2137,100,467,41.4,48.6,5068
2024-07-10 14:52:29,2198,100,467,41.4,48.6,4945
2024-07-10 14:52:30,2198,100,470,41.4,48.9,5102
2024-07-10 14:52:31,2198,100,472,41.4,49.1,5320
2024-07-10 14:52:32,2198,100,474,41.4,49.3,5063
2024-07-10 14:52:33,2198,100,477,41.5,49.6,4993
2024-07-10 14:52:34,2251,100,478,41.5,49.7,4344
2024-07-10 14:52:35,2251,100,482,41.5,50.1,3945
2024-07-10 14:52:36,2251,100,484,41.5,50.3,4242
2024-07-10 14:52:37,2251,100,486,41.6,50.6,5044
2024-07-10 14:52:38,2251,100,487,41.6,50.6,5505
2024-07-10 14:52:39,2304,100,490,41.6,51.0,4680
2024-07-10 14:52:40,2304,100,493,41.6,51.2,4251
2024-07-10 14:52:41,2304,100,493,41.6,51.2,3751
2024-07-10 14:52:42,2304,100,497,41.7,51.6,3796
2024-07-10 14:52:43,2304,100,499,41.7,51.9,3821
2024-07-10 14:52:44,2377,100,502,41.7,52.2,4251
2024-07-10 14:52:45,2377,100,503,41.8,52.3,4002
2024-07-10 14:52:46,2377,100,504,41.8,52.4,3547
2024-07-10 14:52:47,2377,100,504,41.8,52.4,3423
2024-07-10 14:52:48,2377,100,504,41.8,52.4,3165
2024-07-10 14:52:49,2392,100,504,41.8,52.4,3495
2024-07-10 14:52:50,2392,100,505,41.8,52.5,3822
2024-07-10 14:52:51,2392,100,504,41.8,52.5,4385
2024-07-10 14:52:52,2392,100,505,41.8,52.5,5204
2024-07-10 14:52:53,2392,100,506,41.8,52.6,5231
2024-07-10 14:52:54,2398,100,506,41.8,52.6,4817
2024-07-10 14:52:55,2398,100,505,41.7,52.5,4856
2024-07-10 14:52:56,2398,100,504,41.7,52.4,4929
2024-07-10 14:52:57,2398,100,505,41.7,52.5,4405
2024-07-10 14:52:58,2398,100,505,41.7,52.5,4327
2024-07-10 14:52:59,2396,100,505,41.7,52.5,4330
2024-07-10 14:53:00,2396,100,505,41.7,52.5,5301
2024-07-10 14:53:01,2396,100,503,41.7,52.3,5651
2024-07-10 14:53:02,2396,100,503,41.7,52.3,5588
2024-07-10 14:53:03,2396,100,503,41.7,52.3,5668
2024-07-10 14:53:04,2395,100,506,41.7,52.6,5668
2024-07-10 14:53:05,2395,100,507,41.8,52.8,5581
2024-07-10 14:53:06,2395,100,507,41.8,52.7,5036
2024-07-10 14:53:07,2395,100,507,41.8,52.8,5532
2024-07-10 14:53:08,2395,100,504,41.7,52.4,5647
2024-07-10 14:53:09,2384,100,503,41.7,52.3,5644
2024-07-10 14:53:10,2384,100,505,41.7,52.5,4758
2024-07-10 14:53:11,2384,100,506,41.7,52.7,5643
2024-07-10 14:53:12,2384,100,507,41.7,52.7,5326
2024-07-10 14:53:13,2384,100,507,41.7,52.7,4891
2024-07-10 14:53:14,2404,100,507,41.7,52.7,4507
2024-07-10 14:53:15,2404,100,507,41.7,52.7,4229
2024-07-10 14:53:16,2404,100,507,41.7,52.7,3249
2024-07-10 14:53:17,2404,100,506,41.7,52.6,2963
2024-07-10 14:53:18,2404,100,505,41.7,52.5,3434
2024-07-10 14:53:19,2395,100,505,41.7,52.5,4985
2024-07-10 14:53:20,2395,100,505,41.7,52.6,5348
2024-07-10 14:53:21,2395,100,506,41.7,52.6,5664
2024-07-10 14:53:22,2395,100,506,41.7,52.6,5650
2024-07-10 14:53:23,2395,100,506,41.7,52.6,5650
2024-07-10 14:53:24,2398,100,507,41.7,52.7,5637
2024-07-10 14:53:25,2398,100,508,41.7,52.8,5632
2024-07-10 14:53:26,2398,100,508,41.7,52.9,5627
2024-07-10 14:53:27,2398,100,509,41.7,52.9,5614
2024-07-10 14:53:28,2398,100,507,41.7,52.8,5608
2024-07-10 14:53:29,2408,100,506,41.7,52.6,5605
2024-07-10 14:53:30,2408,100,507,41.7,52.8,5607
2024-07-10 14:53:31,2408,100,507,41.7,52.7,5625
2024-07-10 14:53:32,2408,100,506,41.7,52.7,5620
2024-07-10 14:53:33,2408,100,507,41.7,52.7,5620
2024-07-10 14:53:34,2405,100,507,41.7,52.7,5610
2024-07-10 14:53:35,2405,100,507,41.7,52.7,5598
2024-07-10 14:53:36,2405,100,507,41.7,52.7,5619
2024-07-10 14:53:37,2405,100,507,41.7,52.7,5521
2024-07-10 14:53:38,2405,100,507,41.7,52.7,5280
2024-07-10 14:53:39,2406,100,507,41.7,52.7,4857
2024-07-10 14:53:40,2406,100,508,41.7,52.8,4794
2024-07-10 14:53:41,2406,100,508,41.7,52.8,4878
2024-07-10 14:53:42,2406,100,508,41.7,52.8,4815
2024-07-10 14:53:43,2406,100,508,41.7,52.8,4753
2024-07-10 14:53:44,2408,100,507,41.7,52.7,4540
2024-07-10 14:53:45,2408,100,507,41.7,52.7,4739
2024-07-10 14:53:46,2408,100,507,41.7,52.8,4764
2024-07-10 14:53:47,2408,100,507,41.7,52.8,4965
2024-07-10 14:53:48,2408,100,507,41.7,52.8,5461
2024-07-10 14:53:49,2406,100,507,41.7,52.7,5599
2024-07-10 14:53:50,2406,100,508,41.7,52.8,5531
2024-07-10 14:53:51,2406,100,508,41.7,52.8,5441
2024-07-10 14:53:52,2406,100,508,41.7,52.8,5441
2024-07-10 14:53:53,2406,100,508,41.7,52.9,5656
2024-07-10 14:53:54,2410,100,508,41.7,52.9,5666
2024-07-10 14:53:55,2410,100,509,41.7,52.9,5675
2024-07-10 14:53:56,2410,100,509,41.7,52.9,5676
2024-07-10 14:53:57,2410,100,509,41.7,53.0,5680
2024-07-10 14:53:58,2410,100,509,41.7,52.9,5696
2024-07-10 14:53:59,2395,100,505,41.7,52.5,5704
2024-07-10 14:54:00,2395,100,505,41.7,52.5,5717
2024-07-10 14:54:01,2395,100,507,41.7,52.8,5715
2024-07-10 14:54:02,2395,100,507,41.7,52.7,5607
2024-07-10 14:54:03,2395,100,508,41.7,52.9,5606
2024-07-10 14:54:04,2415,100,509,41.7,53.0,5562
2024-07-10 14:54:05,2415,100,509,41.7,52.9,4885
2024-07-10 14:54:06,2415,100,510,41.7,53.0,3751
2024-07-10 14:54:07,2415,100,510,41.7,53.0,3684
2024-07-10 14:54:08,2415,100,508,41.7,52.8,4105
2024-07-10 14:54:09,2399,100,506,41.7,52.7,4103
2024-07-10 14:54:10,2399,100,507,41.7,52.7,3985
2024-07-10 14:54:11,2399,100,507,41.7,52.7,4143
2024-07-10 14:54:12,2399,100,508,41.7,52.9,4206
2024-07-10 14:54:13,2399,100,509,41.7,53.0,4290
2024-07-10 14:54:14,2411,100,510,41.7,53.0,4364
2024-07-10 14:54:15,2411,100,510,41.7,53.0,4123
2024-07-10 14:54:16,2411,100,510,41.7,53.0,3713
2024-07-10 14:54:17,2411,100,510,41.7,53.0,4009
2024-07-10 14:54:18,2411,100,509,41.7,52.9,3955
2024-07-10 14:54:19,2410,100,508,41.7,52.8,3724
2024-07-10 14:54:20,2410,100,508,41.7,52.8,3750
2024-07-10 14:54:21,2410,100,508,41.7,52.8,3314
2024-07-10 14:54:22,2410,100,508,41.7,52.8,3536
2024-07-10 14:54:23,2410,100,508,41.7,52.8,3916
2024-07-10 14:54:24,2408,100,508,41.7,52.9,3631
2024-07-10 14:54:25,2408,100,509,41.7,53.0,3140
2024-07-10 14:54:26,2408,100,510,41.7,53.0,3203
2024-07-10 14:54:27,2408,100,509,41.7,52.9,3417
2024-07-10 14:54:28,2408,100,510,41.7,53.0,2963
2024-07-10 14:54:29,2415,100,510,41.7,53.0,2818
2024-07-10 14:54:30,2415,100,510,41.7,53.0,2801
2024-07-10 14:54:31,2415,100,510,41.7,53.0,2705
2024-07-10 14:54:32,2415,100,511,41.7,53.1,2716
2024-07-10 14:54:33,2415,100,509,41.7,53.0,2733
2024-07-10 14:54:34,2407,100,508,41.6,52.8,2767
2024-07-10 14:54:35,2407,100,508,41.7,52.9,2741
2024-07-10 14:54:36,2407,100,508,41.7,52.9,2789
2024-07-10 14:54:37,2407,100,509,41.7,52.9,2831
2024-07-10 14:54:38,2407,100,509,41.7,52.9,2857
2024-07-10 14:54:39,2409,100,509,41.7,52.9,2897
2024-07-10 14:54:40,2409,100,509,41.7,53.0,2897
2024-07-10 14:54:41,2409,100,510,41.7,53.1,2919
2024-07-10 14:54:42,2409,100,510,41.7,53.0,2919
2024-07-10 14:54:43,2409,100,510,41.7,53.0,2904
2024-07-10 14:54:44,2416,100,510,41.7,53.1,2904
2024-07-10 14:54:45,2416,100,510,41.7,53.0,2889
2024-07-10 14:54:46,2416,100,510,41.7,53.0,2906
2024-07-10 14:54:47,2416,100,509,41.7,52.9,2927
2024-07-10 14:54:48,2416,100,509,41.7,52.9,2985
2024-07-10 14:54:49,2413,100,509,41.6,52.9,2899
2024-07-10 14:54:50,2413,100,510,41.7,53.0,2745
2024-07-10 14:54:51,2413,100,510,41.6,53.0,2634
2024-07-10 14:54:52,2413,100,508,41.6,52.9,2489
2024-07-10 14:54:53,2413,100,509,41.6,52.9,2428
2024-07-10 14:54:54,2409,99,509,41.6,52.9,2381
2024-07-10 14:54:55,2409,99,509,41.6,52.9,2376
2024-07-10 14:54:56,2409,99,508,41.6,52.8,2368
2024-07-10 14:54:57,2409,99,502,41.6,52.2,2369
2024-07-10 14:54:58,2409,99,500,41.5,52.0,2377
2024-07-10 14:54:59,2381,100,505,41.6,52.5,2389
2024-07-10 14:55:00,2381,100,507,41.6,52.7,2396
2024-07-10 14:55:01,2381,100,507,41.6,52.8,2400
2024-07-10 14:55:02,2381,100,508,41.6,52.8,2418
2024-07-10 14:55:03,2381,100,508,41.6,52.8,2420
2024-07-10 14:55:04,2405,100,510,41.6,53.0,2428
2024-07-10 14:55:05,2405,100,511,41.7,53.1,2433
2024-07-10 14:55:06,2405,100,511,41.6,53.1,2434
2024-07-10 14:55:07,2405,100,511,41.6,53.2,2445
2024-07-10 14:55:08,2405,100,509,41.6,52.9,2502
2024-07-10 14:55:09,2413,100,509,41.6,52.9,2509
2024-07-10 14:55:10,2413,100,509,41.6,52.9,2462
2024-07-10 14:55:11,2413,100,509,41.6,53.0,2470
2024-07-10 14:55:12,2413,100,509,41.6,53.0,2481
2024-07-10 14:55:13,2413,100,510,41.6,53.0,2506
2024-07-10 14:55:14,2412,100,510,41.6,53.0,2528
2024-07-10 14:55:15,2412,100,510,41.6,53.0,2556
2024-07-10 14:55:16,2412,100,510,41.6,53.0,2567
2024-07-10 14:55:17,2412,100,510,41.6,53.0,2590
2024-07-10 14:55:18,2412,100,510,41.6,53.0,2653
2024-07-10 14:55:19,2414,100,510,41.6,53.0,2721
2024-07-10 14:55:20,2414,100,510,41.6,53.1,2611
2024-07-10 14:55:21,2414,100,510,41.6,53.0,2556
2024-07-10 14:55:22,2414,100,510,41.6,53.1,2511
2024-07-10 14:55:23,2414,100,511,41.6,53.1,2508
2024-07-10 14:55:24,2417,100,510,41.6,53.0,2493
2024-07-10 14:55:25,2417,100,510,41.6,53.0,2493
2024-07-10 14:55:26,2417,100,510,41.6,53.0,2491
2024-07-10 14:55:27,2417,100,510,41.6,53.0,2499
2024-07-10 14:55:28,2417,100,510,41.6,53.0,2521
2024-07-10 14:55:29,2412,100,509,41.6,53.0,2541
2024-07-10 14:55:30,2412,100,509,41.6,52.9,2536
2024-07-10 14:55:31,2412,100,509,41.6,52.9,2532
2024-07-10 14:55:32,2412,100,509,41.6,52.9,2581
2024-07-10 14:55:33,2412,100,509,41.6,52.9,2565
2024-07-10 14:55:34,2409,100,509,41.6,53.0,2540
2024-07-10 14:55:35,2409,100,509,41.6,52.9,2526
2024-07-10 14:55:36,2409,100,510,41.6,53.1,2517
2024-07-10 14:55:37,2409,100,511,41.6,53.1,2502
2024-07-10 14:55:38,2409,100,511,41.6,53.1,2463
2024-07-10 14:55:39,2418,100,511,41.6,53.2,2457
2024-07-10 14:55:40,2418,100,511,41.6,53.1,2457
2024-07-10 14:55:41,2418,100,511,41.6,53.1,2458
2024-07-10 14:55:42,2418,100,510,41.6,53.0,2451
2024-07-10 14:55:43,2418,100,509,41.6,52.9,2447
2024-07-10 14:55:44,2408,100,509,41.6,53.0,2449
2024-07-10 14:55:45,2408,100,509,41.6,52.9,2446
2024-07-10 14:55:46,2408,100,509,41.6,52.9,2448
2024-07-10 14:55:47,2408,100,509,41.6,53.0,2457
2024-07-10 14:55:48,2408,100,511,41.6,53.1,2451
2024-07-10 14:55:49,2421,100,512,41.6,53.2,2443
2024-07-10 14:55:50,2421,100,512,41.6,53.2,2441
2024-07-10 14:55:51,2421,100,512,41.6,53.3,2443
2024-07-10 14:55:52,2421,100,510,41.6,53.0,2439
2024-07-10 14:55:53,2421,100,510,41.6,53.0,2445
2024-07-10 14:55:54,2411,100,510,41.6,53.0,2452
2024-07-10 14:55:55,2411,100,510,41.6,53.0,2458
2024-07-10 14:55:56,2411,100,510,41.6,53.0,2465
2024-07-10 14:55:57,2411,100,510,41.6,53.1,2481
2024-07-10 14:55:58,2411,100,510,41.6,53.0,2499
2024-07-10 14:55:59,2413,100,510,41.6,53.1,2523
2024-07-10 14:56:00,2413,100,510,41.6,53.1,2534
2024-07-10 14:56:01,2413,100,510,41.6,53.1,2656
2024-07-10 14:56:02,2413,100,510,41.6,53.1,2792
2024-07-10 14:56:03,2413,100,511,41.6,53.1,2711
2024-07-10 14:56:04,2415,100,511,41.6,53.1,2589
2024-07-10 14:56:05,2415,100,510,41.6,53.0,2560
2024-07-10 14:56:06,2415,100,510,41.6,53.0,2560
2024-07-10 14:56:07,2415,100,510,41.6,53.0,2543
2024-07-10 14:56:08,2415,100,510,41.6,53.0,2536
2024-07-10 14:56:09,2412,100,510,41.6,53.0,2557
2024-07-10 14:56:10,2412,100,511,41.6,53.1,2558
2024-07-10 14:56:11,2412,100,510,41.6,53.1,2520
2024-07-10 14:56:12,2412,100,511,41.6,53.1,2514
2024-07-10 14:56:13,2412,100,510,41.6,53.0,2511
2024-07-10 14:56:14,2405,100,508,41.5,52.8,2511
2024-07-10 14:56:15,2405,100,508,41.6,52.8,2496
2024-07-10 14:56:16,2405,100,509,41.6,52.9,2494
2024-07-10 14:56:17,2405,100,511,41.6,53.2,2494
2024-07-10 14:56:18,2405,100,512,41.6,53.2,2488
2024-07-10 14:56:19,2421,100,512,41.6,53.2,2494
2024-07-10 14:56:20,2421,100,511,41.6,53.2,2494
2024-07-10 14:56:21,2421,100,508,41.5,52.8,2495
2024-07-10 14:56:22,2421,100,508,41.5,52.8,2495
2024-07-10 14:56:23,2421,100,509,41.5,52.9,2501
2024-07-10 14:56:24,2411,100,511,41.6,53.1,2507
2024-07-10 14:56:25,2411,100,512,41.6,53.2,2518
2024-07-10 14:56:26,2411,100,511,41.6,53.2,2533
2024-07-10 14:56:27,2411,100,512,41.6,53.2,2527
2024-07-10 14:56:28,2411,100,511,41.6,53.1,2536
2024-07-10 14:56:29,2407,100,509,41.5,52.9,2527
2024-07-10 14:56:30,2407,100,508,41.5,52.9,2524
2024-07-10 14:56:31,2407,100,509,41.5,52.9,2527
2024-07-10 14:56:32,2407,100,510,41.5,53.0,2515
2024-07-10 14:56:33,2407,100,511,41.6,53.1,2511
2024-07-10 14:56:34,2422,100,512,41.6,53.2,2525
2024-07-10 14:56:35,2422,100,512,41.6,53.2,2518
2024-07-10 14:56:36,2422,100,511,41.6,53.2,2518
2024-07-10 14:56:37,2422,100,511,41.5,53.0,2521
2024-07-10 14:56:38,2422,100,509,41.5,52.9,2530
2024-07-10 14:56:39,2405,100,509,41.5,52.9,2550
2024-07-10 14:56:40,2405,100,509,41.5,52.9,2540
2024-07-10 14:56:41,2405,100,510,41.5,53.0,2528
2024-07-10 14:56:42,2405,100,510,41.5,53.0,2525
2024-07-10 14:56:43,2405,100,511,41.5,53.1,2517
2024-07-10 14:56:44,2413,100,510,41.6,53.0,2515
2024-07-10 14:56:45,2413,100,511,41.5,53.1,2526
2024-07-10 14:56:46,2413,100,511,41.6,53.1,2523
2024-07-10 14:56:47,2413,100,510,41.6,53.1,2527
2024-07-10 14:56:48,2413,100,511,41.6,53.1,2533
2024-07-10 14:56:49,2414,100,510,41.6,53.1,2545
2024-07-10 14:56:50,2414,100,511,41.5,53.1,2562
2024-07-10 14:56:51,2414,100,511,41.5,53.1,2587
2024-07-10 14:56:52,2414,100,511,41.5,53.1,2646
2024-07-10 14:56:53,2414,100,511,41.5,53.2,2632
2024-07-10 14:56:54,2415,100,511,41.5,53.1,2592
2024-07-10 14:56:55,2415,100,510,41.5,53.1,2599
2024-07-10 14:56:56,2415,100,511,41.5,53.1,2600
2024-07-10 14:56:57,2415,100,510,41.5,53.0,2605
2024-07-10 14:56:58,2415,100,510,41.5,53.0,2628
2024-07-10 14:56:59,2411,100,511,41.5,53.1,2653
2024-07-10 14:57:00,2411,100,510,41.5,53.1,2653
2024-07-10 14:57:01,2411,100,511,41.5,53.1,2668
2024-07-10 14:57:02,2411,100,510,41.5,53.1,2691
2024-07-10 14:57:03,2411,100,509,41.5,52.9,2701
2024-07-10 14:57:04,2403,100,508,41.5,52.9,2718
2024-07-10 14:57:05,2403,100,509,41.5,52.9,2733
2024-07-10 14:57:06,2403,100,511,41.5,53.1,2764
2024-07-10 14:57:07,2403,100,511,41.5,53.1,2773
2024-07-10 14:57:08,2403,100,511,41.5,53.2,2833
2024-07-10 14:57:09,2416,100,511,41.5,53.2,2956
2024-07-10 14:57:10,2416,100,511,41.5,53.1,2965
2024-07-10 14:57:11,2416,100,512,41.5,53.2,2912
2024-07-10 14:57:12,2416,100,510,41.5,53.0,2923
2024-07-10 14:57:13,2416,100,510,41.5,53.0,3032
2024-07-10 14:57:14,2407,100,510,41.5,53.0,3053
2024-07-10 14:57:15,2407,100,509,41.5,52.9,3014
2024-07-10 14:57:16,2407,100,510,41.5,53.0,3018
2024-07-10 14:57:17,2407,100,509,41.5,53.0,3021
2024-07-10 14:57:18,2407,100,510,41.5,53.0,3038
2024-07-10 14:57:19,2408,100,510,41.5,53.1,3003
2024-07-10 14:57:20,2408,100,512,41.5,53.2,2946
2024-07-10 14:57:21,2408,100,512,41.5,53.2,3106
2024-07-10 14:57:22,2408,100,512,41.5,53.2,3229
2024-07-10 14:57:23,2408,100,510,41.5,53.1,3109
2024-07-10 14:57:24,2408,100,509,41.5,52.9,2964
2024-07-10 14:57:25,2408,100,509,41.5,52.9,2857
2024-07-10 14:57:26,2408,100,509,41.5,52.9,2806
2024-07-10 14:57:27,2408,100,510,41.5,53.1,2792
2024-07-10 14:57:28,2408,100,512,41.5,53.3,2784
2024-07-10 14:57:29,2422,100,513,41.5,53.3,2773
2024-07-10 14:57:30,2422,100,512,41.5,53.2,2779
2024-07-10 14:57:31,2422,100,510,41.5,53.1,2777
2024-07-10 14:57:32,2422,100,510,41.5,53.0,2774
2024-07-10 14:57:33,2422,100,509,41.5,52.9,2782
2024-07-10 14:57:34,2405,100,509,41.5,53.0,2770
2024-07-10 14:57:35,2405,100,510,41.5,53.0,2769
2024-07-10 14:57:36,2405,100,509,41.5,53.0,2782
2024-07-10 14:57:37,2405,100,510,41.5,53.1,2782
2024-07-10 14:57:38,2405,100,511,41.5,53.1,2794
2024-07-10 14:57:39,2412,100,511,41.5,53.1,2805
2024-07-10 14:57:40,2412,100,511,41.5,53.1,2825
2024-07-10 14:57:41,2412,100,511,41.5,53.1,2844
2024-07-10 14:57:42,2412,100,511,41.5,53.1,2856
2024-07-10 14:57:43,2412,100,511,41.5,53.1,2855
2024-07-10 14:57:44,2413,100,511,41.5,53.2,2884
2024-07-10 14:57:45,2413,100,512,41.5,53.2,2898
2024-07-10 14:57:46,2413,100,511,41.5,53.1,2898
2024-07-10 14:57:47,2413,100,511,41.5,53.1,2878
2024-07-10 14:57:48,2413,100,510,41.5,53.1,2870
2024-07-10 14:57:49,2409,100,510,41.5,53.0,2888
2024-07-10 14:57:50,2409,100,510,41.5,53.1,2924
2024-07-10 14:57:51,2409,100,510,41.5,53.1,2868
2024-07-10 14:57:52,2409,100,510,41.5,53.1,2846
2024-07-10 14:57:53,2409,100,511,41.5,53.1,2820
2024-07-10 14:57:54,2410,100,510,41.5,53.1,2806
2024-07-10 14:57:55,2410,100,511,41.5,53.1,2783
2024-07-10 14:57:56,2410,100,511,41.5,53.1,2748
2024-07-10 14:57:57,2410,100,510,41.5,53.0,2748
2024-07-10 14:57:58,2410,100,510,41.5,53.0,2741
2024-07-10 14:57:59,2406,100,510,41.5,53.0,2744
2024-07-10 14:58:00,2406,100,510,41.5,53.1,2736
2024-07-10 14:58:01,2406,100,510,41.5,53.0,2732
2024-07-10 14:58:02,2406,100,510,41.5,53.1,2725
2024-07-10 14:58:03,2406,100,511,41.5,53.1,2716
2024-07-10 14:58:04,2408,100,510,41.5,53.0,2728
2024-07-10 14:58:05,2408,100,510,41.5,53.1,2707
2024-07-10 14:58:06,2408,100,510,41.5,53.1,2700
2024-07-10 14:58:07,2408,100,511,41.5,53.1,2705
2024-07-10 14:58:08,2408,100,511,41.5,53.1,2686
2024-07-10 14:58:09,2410,100,511,41.5,53.1,2680
2024-07-10 14:58:10,2410,100,511,41.5,53.1,2685
2024-07-10 14:58:11,2410,100,510,41.5,53.1,2670
2024-07-10 14:58:12,2410,100,511,41.5,53.1,2666
2024-07-10 14:58:13,2410,100,511,41.5,53.1,2661
2024-07-10 14:58:14,2412,100,511,41.5,53.1,2670
2024-07-10 14:58:15,2412,100,511,41.5,53.1,2685
2024-07-10 14:58:16,2412,100,509,41.5,53.0,2707
2024-07-10 14:58:17,2412,100,509,41.5,53.0,2733
2024-07-10 14:58:18,2412,100,509,41.5,53.0,2844
2024-07-10 14:58:19,2402,100,509,41.5,52.9,2857
2024-07-10 14:58:20,2402,100,510,41.5,53.0,2766
2024-07-10 14:58:21,2402,100,512,41.5,53.2,2700
2024-07-10 14:58:22,2402,100,512,41.5,53.2,2696
2024-07-10 14:58:23,2402,100,511,41.5,53.1,2701
2024-07-10 14:58:24,2415,100,511,41.5,53.1,2732
2024-07-10 14:58:25,2415,100,511,41.5,53.1,2760
2024-07-10 14:58:26,2415,100,511,41.5,53.1,2730
2024-07-10 14:58:27,2415,100,510,41.5,53.1,2677
2024-07-10 14:58:28,2415,100,510,41.5,53.0,2647
2024-07-10 14:58:29,2405,100,510,41.5,53.0,2642
2024-07-10 14:58:30,,,,,,2643
2024-07-10 14:58:31,2405,100,510,41.5,53.0,2643
2024-07-10 14:58:32,2405,100,510,41.5,53.0,2632
2024-07-10 14:58:33,2406,100,510,41.5,53.1,2624
2024-07-10 14:58:34,2406,100,510,41.5,53.1,2613
2024-07-10 14:58:35,2406,100,511,41.5,53.1,2614
2024-07-10 14:58:36,2406,100,510,41.5,53.1,2612
2024-07-10 14:58:37,2406,100,511,41.5,53.1,2608
2024-07-10 14:58:38,2407,100,510,41.5,53.1,2590
2024-07-10 14:58:39,2407,100,511,41.5,53.1,2596
2024-07-10 14:58:40,2407,100,510,41.5,53.1,2588
2024-07-10 14:58:41,2407,100,510,41.5,53.1,2588
2024-07-10 14:58:42,2407,100,511,41.5,53.1,2578
2024-07-10 14:58:43,2409,100,511,41.5,53.1,2568
2024-07-10 14:58:44,2409,100,511,41.5,53.1,2554
2024-07-10 14:58:45,2409,100,511,41.5,53.1,2552
2024-07-10 14:58:46,2409,100,511,41.5,53.1,2548
2024-07-10 14:58:47,2409,100,511,41.5,53.1,2544
2024-07-10 14:58:48,2409,100,511,41.5,53.1,2540
2024-07-10 14:58:49,2410,100,510,41.5,53.1,2534
2024-07-10 14:58:50,2410,100,510,41.5,53.0,2534
2024-07-10 14:58:51,2410,100,510,41.4,53.0,2533
2024-07-10 14:58:52,2410,100,510,41.4,53.0,2532
2024-07-10 14:58:53,2406,100,510,41.4,53.1,2542
2024-07-10 14:58:54,2406,100,510,41.4,53.0,2531
2024-07-10 14:58:55,2406,100,511,41.4,53.1,2534
2024-07-10 14:58:56,2406,100,510,41.5,53.1,2531
2024-07-10 14:58:57,2406,100,511,41.5,53.1,2528
